Year,psa_rate_per_100k_pop,lga_rate_per_100_pop,incidents_recorded,LGA,division_code,division_desc,subdivision_code,subdivision_desc,subgroup_code,subgroup_desc,police_region
2021,5.24548888,32.61578604,2,Buloke,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2021,65.568610995,407.697325506,25,Buloke,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2021,13.113722199,81.539465101,5,Buloke,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2021,15.736466639,97.847358121,6,Buloke,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2021,15.736466639,97.847358121,6,Buloke,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2021,65.568610995,407.697325506,25,Buloke,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2021,20.981955518,75.365049458,8,Gannawarra,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2021,5.24548888,18.841262365,2,Gannawarra,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2021,149.496433068,536.97597739,57,Gannawarra,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2021,20.981955518,75.365049458,8,Gannawarra,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2021,2.62274444,9.420631182,1,Gannawarra,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2021,62.945866555,226.095148375,24,Gannawarra,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2021,36.718422157,131.888836552,14,Gannawarra,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2021,65.568610995,235.515779557,25,Gannawarra,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2021,18.359211078,65.944418276,7,Gannawarra,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2021,123.26898867,442.769665568,47,Gannawarra,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2021,18.359211078,32.739348019,7,Swan Hill,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2021,5.24548888,9.354099434,2,Swan Hill,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2021,411.770877046,734.296805575,157,Swan Hill,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2021,31.472933277,56.124596604,12,Swan Hill,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2021,26.227444398,46.77049717,10,Swan Hill,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2021,104.909777591,187.081988682,40,Swan Hill,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2021,78.682333193,140.311491511,30,Swan Hill,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2021,152.119177507,271.268883588,58,Swan Hill,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2021,39.341166597,70.155745756,15,Swan Hill,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2021,194.083088544,346.101679061,74,Swan Hill,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2021,2.729108673,15.190642564,2,Alpine,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2021,1.364554337,7.595321282,1,Alpine,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2021,42.301184433,235.454959745,31,Alpine,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2021,10.916434692,60.762570257,8,Alpine,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2021,1.364554337,7.595321282,1,Alpine,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2021,10.916434692,60.762570257,8,Alpine,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2021,8.187326019,45.571927693,6,Alpine,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2021,24.561978058,136.715783078,18,Alpine,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2021,8.187326019,45.571927693,6,Alpine,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2021,45.030293106,250.645602309,33,Alpine,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2021,23.197423721,55.981822373,17,Moira,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2021,8.187326019,19.758290249,6,Moira,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2021,180.121172425,434.682385484,132,Moira,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2021,10.916434692,26.344386999,8,Moira,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2021,23.197423721,55.981822373,17,Moira,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2021,109.164346924,263.44386999,80,Moira,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2021,1.364554337,3.293048375,1,Moira,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2021,42.301184433,102.084499621,31,Moira,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2021,143.278205338,345.770079362,105,Moira,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2021,27.291086731,65.860967498,20,Moira,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2021,199.224933137,480.785062733,146,Moira,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2021,9.551880356,23.528620887,7,Wangaratta,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2021,5.458217346,13.444926221,4,Wangaratta,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2021,294.743736696,726.026015932,216,Wangaratta,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2021,4.09366301,10.083694666,3,Wangaratta,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2021,6.822771683,16.806157776,5,Wangaratta,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2021,9.551880356,23.528620887,7,Wangaratta,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2021,51.853064789,127.726799099,38,Wangaratta,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2021,13.645543366,33.612315552,10,Wangaratta,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2021,73.685934174,181.506503983,54,Wangaratta,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2021,36.842967087,90.753251992,27,Wangaratta,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2021,161.017411713,396.625323519,118,Wangaratta,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2021,82.898238776,355.583281347,57,Corangamite,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2021,1.454355066,6.238303182,1,Corangamite,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2021,2.908710132,12.476606363,2,Corangamite,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2021,56.719847584,243.29382408,39,Corangamite,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2021,34.90452159,149.719276357,24,Corangamite,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2021,37.813231722,162.19588272,26,Corangamite,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2021,8.726130397,37.429819089,6,Corangamite,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2021,109.076629968,467.872738615,75,Corangamite,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2021,13.089195596,52.035152636,9,Moyne,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2021,2.908710132,11.563367253,2,Moyne,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2021,68.354688114,271.739130435,47,Moyne,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2021,11.63484053,46.25346901,8,Moyne,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2021,1.454355066,5.781683626,1,Moyne,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2021,1.454355066,5.781683626,1,Moyne,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2021,46.53936212,185.013876041,32,Moyne,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2021,14.543550662,57.816836263,10,Moyne,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2021,58.17420265,231.267345051,40,Moyne,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2021,7.271775331,28.908418131,5,Moyne,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2021,79.989528644,317.992599445,55,Moyne,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2021,15.997905729,31.044506533,11,Warrnambool,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2021,318.503759508,618.067902802,219,Warrnambool,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2021,18.906615861,36.688962267,13,Warrnambool,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2021,1.454355066,2.822227867,1,Warrnambool,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2021,18.906615861,36.688962267,13,Warrnambool,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2021,151.25292689,293.511698135,104,Warrnambool,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2021,56.719847584,110.0668868,39,Warrnambool,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2021,238.514230864,462.845370135,164,Warrnambool,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2021,77.080818511,149.578076934,53,Warrnambool,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2021,151.25292689,293.511698135,104,Warrnambool,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2021,28.590908091,28.590908091,13,Wellington,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2021,24.192306846,24.192306846,11,Wellington,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2021,650.992984231,650.992984231,296,Wellington,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2021,52.783214938,52.783214938,24,Wellington,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2021,13.195803734,13.195803734,6,Wellington,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2021,37.388110581,37.388110581,17,Wellington,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2021,272.713277178,272.713277178,124,Wellington,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2021,2.199300622,2.199300622,1,Wellington,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2021,76.975521784,76.975521784,35,Wellington,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2021,373.881105808,373.881105808,170,Wellington,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2021,74.776221162,74.776221162,34,Wellington,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2021,404.671314522,404.671314522,184,Wellington,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2021,15.197834893,15.197834893,26,Whitehorse,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2021,263.039450072,263.039450072,450,Whitehorse,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2021,36.240990899,36.240990899,62,Whitehorse,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2021,1.753596334,1.753596334,3,Whitehorse,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2021,32.733798231,32.733798231,56,Whitehorse,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2021,230.890183952,230.890183952,395,Whitehorse,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2021,89.433413025,89.433413025,153,Whitehorse,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2021,536.600478147,536.600478147,918,Whitehorse,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2021,58.453211127,58.453211127,100,Whitehorse,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
